Light_Intensity,Temperature,Humidity,Minute_Of_Day,LED_On
0.0,24.4,80.0,123,0
413.4,26.6,77.3,755,0
13.3,30.5,71.3,1274,0
0.0,30.1,63.2,178,0
105.1,28.6,79.3,902,1
176.3,32.0,72.2,895,0
152.2,22.7,85.9,650,0
85.7,31.3,62.9,1048,1
354.5,29.2,64.0,860,0
0.0,25.3,65.4,241,0
304.1,26.4,85.5,905,0
293.9,28.6,72.8,930,1
213.2,26.4,64.2,1013,0
73.1,22.6,94.7,503,1
0.0,31.1,82.6,1359,1
0.0,30.0,71.7,136,0
16.5,32.4,69.3,1144,1
419.5,25.2,89.1,721,0
0.0,30.9,73.1,1317,1
0.0,26.9,70.8,131,1
0.0,26.4,80.9,364,0
0.0,22.2,77.0,341,0
181.9,22.3,77.2,539,0
390.8,22.2,85.1,700,0
352.0,29.2,89.9,859,1
72.8,35.0,73.4,1207,1
15.0,33.0,79.6,1140,1
27.7,29.3,59.4,175,0
70.5,23.1,84.5,545,1
0.0,31.0,58.5,55,0
0.0,30.0,75.6,1133,0
18.0,30.3,69.6,1090,1
2.4,31.4,64.0,1322,1
0.0,31.5,73.7,1350,1
188.7,29.6,89.5,747,1
146.5,26.9,76.7,706,1
42.4,30.2,61.2,42,0
39.6,34.9,81.6,1135,0
0.0,35.6,80.2,1384,1
146.5,29.1,88.8,959,1
6.6,32.2,61.1,1345,1
0.0,29.0,65.0,1335,1
358.3,28.3,86.4,892,1
235.2,27.7,84.7,930,0
122.4,22.0,85.2,627,1
13.6,32.8,58.3,1386,1
0.0,25.4,68.9,337,0
378.8,22.8,85.7,608,0
0.0,24.3,63.0,158,0
350.1,26.8,91.5,874,0
0.0,28.7,50.8,42,0
0.0,24.3,85.2,386,1
13.8,26.5,81.8,11,0
89.5,30.9,83.0,1012,1
142.0,25.3,74.0,504,1
0.0,28.9,79.1,1362,1
386.4,22.6,82.5,748,0
383.3,26.6,77.4,630,0
82.9,31.6,74.9,1197,1
0.0,26.5,81.8,333,1
58.1,30.2,80.5,32,0
34.8,24.4,70.2,386,1
368.9,27.2,85.7,715,0
65.3,33.5,68.8,1315,1
23.9,32.6,68.7,1141,1
0.0,32.4,68.4,1333,1
0.0,30.6,79.5,1092,1
83.1,31.1,82.5,983,1
2.9,30.1,60.4,184,0
67.6,30.0,66.9,153,0
0.0,26.3,56.0,54,0
76.9,31.7,64.9,1042,1
0.0,33.1,69.8,1218,1
218.3,30.3,87.3,869,0
69.0,26.6,77.8,468,1
40.7,31.0,62.6,42,0
0.0,29.4,74.9,1155,1
167.5,26.7,98.0,831,0
12.7,25.4,69.8,229,0
0.0,23.7,87.5,291,0
25.2,34.3,65.0,1359,1
376.0,25.1,84.1,753,0
0.0,34.8,67.4,1428,0
337.1,27.2,64.3,850,0
0.0,23.7,73.6,313,0
17.7,31.2,57.0,47,0
0.0,31.3,72.1,1366,1
46.9,32.0,70.4,1094,1
150.4,24.9,79.8,754,0
12.3,24.1,73.6,357,0
311.5,27.0,78.2,846,0
100.3,27.0,76.2,928,1
0.0,32.8,64.9,1423,1
38.4,31.9,77.6,1373,1
260.1,29.3,80.5,921,0
263.3,25.5,98.0,562,0
10.8,32.6,77.6,1283,1
58.6,28.5,77.2,514,1
122.3,24.9,82.9,530,1
138.7,25.9,82.7,969,1
173.1,29.0,79.1,967,0
105.4,28.1,82.4,1007,1
0.0,31.8,57.4,1427,1
143.9,24.3,94.8,671,1
180.7,27.0,85.6,748,0
390.6,23.8,92.5,688,0
159.5,27.4,80.6,802,0
146.1,23.1,97.7,565,1
34.8,30.8,64.5,1356,1
1.5,31.9,68.7,1111,1
0.0,29.9,48.7,111,0
0.0,29.8,69.2,217,1
0.0,33.7,81.1,1136,1
23.6,26.4,82.0,365,1
340.8,28.9,84.0,847,0
313.2,27.0,75.4,856,0
44.1,32.1,78.3,1391,1
8.1,27.6,70.3,321,0
0.0,30.4,50.3,133,0
36.3,25.2,71.2,333,1
320.6,28.3,66.2,918,0
0.0,30.6,45.4,65,1
33.2,22.0,71.1,377,1
143.3,27.7,74.9,635,1
29.1,27.0,70.1,413,1
0.0,26.4,67.0,216,0
17.1,30.2,55.5,1417,1
0.0,36.0,76.8,1154,1
29.8,22.5,66.7,397,1
0.0,26.4,63.8,219,0
185.3,28.7,87.5,668,0
5.5,23.9,83.1,292,0
24.7,31.8,61.8,1373,1
0.0,31.0,70.5,1085,1
12.9,30.1,76.2,293,0
16.0,30.4,74.6,1081,1
64.0,29.3,70.0,1215,0
22.2,28.5,68.4,171,0
120.9,23.4,78.1,600,1
0.0,25.7,76.4,389,1
102.8,30.9,96.9,1019,1
183.8,22.0,78.9,527,0
0.0,35.7,86.6,1232,1
174.2,22.8,67.8,480,0
286.8,23.1,80.0,578,0
406.6,27.2,84.9,735,0
336.6,31.3,72.5,856,0
51.8,29.3,65.5,1307,1
23.9,25.1,64.2,287,0
53.9,29.9,60.5,157,0
45.3,23.0,78.0,437,1
0.0,32.2,85.4,1161,1
83.3,23.3,87.0,561,1
396.3,27.0,91.7,779,0
25.5,25.5,68.7,178,0
0.0,32.5,60.6,1294,1
129.2,25.1,76.2,450,1
122.1,25.4,80.2,519,1
0.0,30.8,66.0,1286,1
0.0,34.9,67.7,1235,1
183.0,22.0,89.0,714,0
354.5,23.2,91.4,603,0
18.4,33.9,76.3,108,0
124.4,30.9,77.0,1073,1
34.2,26.2,90.8,484,0
18.8,29.4,64.5,84,0
15.2,32.5,66.3,90,0
20.5,27.6,69.6,133,0
254.2,29.5,89.8,929,0
2.4,33.2,90.8,1126,1
0.0,30.0,57.8,236,0
34.9,27.8,64.2,1331,1
100.9,31.9,82.0,1046,1
0.0,30.2,63.6,1184,1
11.7,30.7,65.4,1043,1
309.0,23.1,80.6,594,0
375.8,22.0,75.9,629,0
257.7,32.1,84.7,977,1
0.0,28.2,59.8,1393,1
0.0,31.3,70.5,1375,1
0.0,30.6,77.1,1398,1
0.0,30.3,88.1,1161,1
94.3,30.3,84.6,925,1
16.0,31.1,66.4,1146,1
432.8,24.6,96.0,747,0
12.8,26.1,67.4,97,0
7.2,29.0,67.5,1384,1
32.7,29.9,69.6,95,0
147.7,23.0,76.2,797,1
48.8,30.3,58.3,236,0
290.0,29.7,86.4,973,1
381.1,24.3,81.7,767,0
43.9,28.2,72.6,202,0
41.2,27.2,66.2,174,0
170.4,27.0,93.5,711,0
48.2,29.7,81.2,1273,1
12.5,29.5,67.9,1351,1
60.9,25.3,84.6,424,1
11.5,31.4,65.3,81,1
7.8,25.6,83.0,327,0
23.1,32.3,56.0,1302,1
295.5,22.5,87.0,551,0
355.0,24.1,81.7,677,0
16.2,30.7,75.1,1235,1
105.8,26.7,81.2,570,1
96.5,26.9,85.4,552,1
30.0,32.5,63.5,1339,1
0.0,32.0,45.0,179,0
1.0,33.1,82.2,1184,1
81.2,26.5,66.8,575,0
67.9,23.6,71.7,534,1
73.1,31.5,76.2,1194,1
0.0,31.2,78.9,1086,1
150.0,25.1,92.6,802,0
45.0,28.2,69.0,93,0
16.6,26.7,79.6,292,0
0.3,30.7,78.8,1197,1
20.6,25.2,64.6,469,1
20.2,23.1,76.3,391,0
0.0,23.6,67.8,320,0
203.8,24.6,97.9,659,0
377.9,22.0,79.7,665,0
154.2,33.0,84.0,1035,0
26.3,32.9,63.3,1114,1
139.2,25.8,80.8,593,1
1.5,33.5,70.9,1246,0
372.6,26.7,72.2,832,0
0.0,28.5,63.8,139,0
72.8,31.6,81.4,1061,1
17.0,27.9,73.4,1420,1
290.4,28.4,90.9,850,0
0.0,24.4,73.5,331,0
278.8,27.8,85.7,553,0
170.6,24.8,75.8,683,0
0.0,24.3,61.4,403,1
64.9,27.6,80.0,998,1
0.0,29.2,54.3,42,0
68.8,26.6,59.7,1050,1
141.5,31.7,81.3,856,1
50.4,32.6,72.5,1104,1
0.0,29.3,58.5,8,1
24.5,27.0,73.0,261,0
362.8,26.1,87.8,894,0
28.2,27.6,69.7,164,0
26.9,27.8,63.1,47,0
26.2,22.0,74.1,454,1
149.1,26.7,74.9,696,1
14.3,31.7,67.2,1314,0
0.0,28.0,80.8,1096,1
185.5,23.5,83.5,687,0
85.8,28.6,85.9,720,1
0.0,28.6,66.9,52,0
0.0,32.7,73.9,1088,0
35.1,23.7,67.0,354,0
110.0,24.6,77.4,468,1
0.0,28.0,70.1,192,0
4.7,24.7,74.4,286,0
15.4,31.6,84.9,1291,1
0.0,25.2,75.8,387,1
6.7,30.3,69.9,1372,1
44.6,26.5,62.3,210,0
50.6,30.0,73.2,1147,1
30.6,27.2,59.8,187,0
354.2,30.2,72.5,899,0
35.0,29.7,61.5,1233,1
22.9,24.6,70.1,262,0
0.0,26.7,51.8,1389,1
52.6,25.0,82.1,516,1
21.6,25.8,65.8,107,0
0.0,25.5,64.6,384,1
49.2,31.1,77.3,1010,1
151.8,30.9,79.5,932,0
81.9,30.7,86.0,1004,1
7.6,28.8,65.9,1143,1
0.0,31.2,76.7,1326,1
0.0,29.4,62.8,92,0
336.1,25.6,80.8,601,0
0.0,30.2,49.2,107,0
0.0,29.1,45.0,45,0
54.0,28.8,61.8,91,0
44.6,31.3,53.0,1324,1
196.9,22.0,70.9,536,0
0.0,29.9,65.5,1305,1
0.0,28.9,74.2,76,0
332.9,26.3,81.5,851,0
215.2,22.0,79.5,591,0
125.0,25.0,79.0,851,1
52.5,25.5,84.1,574,1
5.0,32.2,85.4,1340,1
85.9,30.3,84.0,980,1
74.4,23.3,70.5,537,0
106.6,29.7,79.6,1021,1
0.0,22.9,61.5,232,0
251.9,25.2,87.1,536,0
291.7,28.2,81.2,920,0
60.5,28.2,71.1,194,0
60.5,27.2,89.6,910,1
0.0,34.8,90.9,1089,1
0.0,30.4,59.6,17,0
51.5,31.2,49.7,1342,1
0.0,23.1,58.9,330,0
92.7,24.5,78.9,593,1
301.0,30.3,86.1,954,0
31.0,22.5,66.5,235,0
0.0,31.6,67.7,1285,1
0.0,31.6,57.6,1312,1
450.8,26.9,86.5,721,0
150.6,25.7,84.3,938,0
46.7,33.5,56.6,1146,1
33.6,26.6,88.3,323,0
320.8,26.1,90.1,638,0
3.5,29.5,67.3,1411,1
0.0,30.2,83.7,145,0
34.3,30.2,68.4,1162,0
96.8,22.0,84.4,553,1
0.0,30.6,52.9,28,0
4.1,31.7,86.3,1164,0
380.2,27.0,89.0,655,0
113.2,23.1,79.1,690,1
382.6,26.3,79.7,781,0
86.9,23.3,85.3,421,1
376.1,26.1,96.1,622,0
0.0,24.8,63.4,237,0
34.0,27.1,81.3,406,0
92.0,22.7,74.7,550,1
0.0,30.6,79.8,1108,1
26.8,27.0,68.2,221,0
48.2,27.0,52.1,94,1
4.8,32.8,65.9,1248,1
81.8,31.4,84.3,1028,1
138.6,25.7,88.5,811,1
148.1,29.6,72.3,929,1
0.0,32.5,59.5,1274,1
356.3,25.7,70.1,613,0
283.1,26.3,75.5,590,0
102.8,30.8,81.5,976,1
155.6,27.9,90.6,801,0
0.0,29.7,54.2,1311,1
0.0,23.9,69.0,209,0
0.0,30.4,66.1,1096,1
0.0,29.7,65.4,75,0
15.2,25.4,89.6,411,1
86.3,22.0,70.3,487,1
0.0,31.7,75.1,1138,1
101.0,31.3,58.4,938,1
0.0,36.4,72.3,1290,1
95.6,31.9,78.4,911,1
99.9,29.8,87.0,1052,1
0.0,30.3,64.8,1377,1
28.9,33.0,74.2,1211,1
5.8,33.6,85.3,1224,1
364.2,26.8,88.7,637,0
0.0,25.7,80.5,407,1
168.2,22.0,89.6,497,0
0.0,24.2,70.9,198,0
148.1,28.9,79.0,774,1
5.5,26.6,47.6,182,0
50.0,29.5,70.0,1114,1
0.0,26.8,70.5,64,1
225.5,22.9,76.6,514,1
361.4,28.4,83.2,710,0
5.6,28.5,63.6,86,0
0.4,26.6,68.0,336,0
0.0,26.7,75.3,285,0
0.0,25.9,74.5,260,0
53.1,27.9,71.5,1155,1
0.0,33.5,73.6,1287,1
30.8,24.5,70.4,264,0
30.2,23.7,69.0,212,0
61.7,22.0,77.2,496,1
3.4,33.0,64.6,1302,1
116.8,25.7,78.3,569,1
297.5,24.5,81.0,940,0
270.7,23.1,86.2,592,0
237.6,24.9,78.0,543,0
0.0,31.8,75.4,1081,1
148.1,23.1,91.1,599,1
0.6,25.0,81.1,308,0
67.4,31.9,71.8,1013,1
0.0,26.9,89.1,270,0
41.0,26.5,77.5,324,0
1.0,30.0,61.4,1416,1
171.2,25.5,68.7,875,0
20.5,31.9,82.0,1134,1
65.3,32.4,80.9,1024,1
55.9,25.6,60.5,203,0
107.2,24.6,78.5,443,1
109.1,29.0,70.9,928,1
49.8,27.5,54.4,1429,1
25.0,31.1,72.6,1124,1
0.0,32.2,70.6,1170,1
38.3,27.1,78.3,156,0
328.3,26.3,82.1,597,0
0.0,26.5,61.7,115,0
0.0,31.3,62.1,198,0
0.0,25.2,74.6,322,0
160.3,24.2,63.7,634,0
178.2,28.8,85.5,833,0
128.7,26.0,95.9,949,1
28.0,36.6,78.0,1205,1
0.0,30.1,91.8,1085,1
0.0,30.8,59.8,115,0
237.6,30.0,83.7,996,0
203.1,22.0,78.7,509,0
236.3,32.0,89.8,960,0
117.6,29.1,82.9,847,1
0.0,30.6,83.6,387,1
0.0,32.6,60.1,1284,1
25.4,30.2,65.2,1352,1
34.0,27.8,72.5,1132,1
21.9,26.5,76.1,179,0
0.0,30.5,57.1,37,0
20.0,26.2,64.2,231,0
121.8,32.4,76.0,1033,1
0.0,24.9,62.6,430,0
0.0,29.0,72.6,1081,1
13.4,30.6,67.0,1372,1
34.0,29.7,78.8,1349,1
1.3,25.9,69.8,329,0
5.9,30.9,63.9,3,0
101.5,22.9,73.0,432,0
16.6,26.7,61.1,6,0
0.0,37.1,72.6,1117,0
120.4,25.2,82.9,602,1
0.0,32.6,72.6,1208,1
0.0,27.1,70.2,1393,1
361.3,29.4,80.5,891,0
0.0,33.6,68.0,1330,1
131.0,25.2,80.0,636,1
11.7,31.7,69.1,1093,1
87.9,32.3,79.6,1218,1
110.7,22.4,82.1,547,1
26.4,29.4,60.8,1438,1
380.8,24.7,86.8,666,0
17.8,32.2,73.7,58,0
7.9,31.4,60.8,1438,1
0.0,23.1,78.0,366,1
193.9,28.7,84.4,1015,0
320.3,22.0,83.4,594,1
12.3,26.1,72.4,302,0
44.1,29.6,94.5,962,1
90.8,31.2,74.9,1037,1
0.0,32.1,69.5,284,0
131.4,29.9,74.3,1052,1
57.2,30.4,83.1,996,1
26.4,30.6,55.2,1287,1
142.4,28.7,90.8,935,1
107.9,22.2,67.1,435,1
17.7,28.6,68.8,1394,1
145.0,22.4,80.3,748,1
34.3,28.7,78.2,1438,1
75.9,29.5,84.4,917,0
332.5,23.9,64.7,648,0
0.0,24.7,70.6,345,0
35.1,27.1,69.8,165,0
54.3,30.3,62.6,18,0
27.8,31.0,69.4,1048,1
0.0,26.1,48.9,245,0
364.6,25.3,98.0,764,0
280.3,25.6,98.0,589,0
38.8,22.0,61.7,297,0
100.7,25.4,86.6,826,1
200.6,28.4,76.3,1014,0
25.3,31.3,73.0,26,0
2.6,28.0,63.0,66,0
0.0,22.6,72.5,386,1
309.1,24.5,71.5,558,0
0.0,33.5,66.3,1156,1
0.0,26.0,82.0,400,1
0.0,32.7,70.1,1390,1
122.9,29.3,81.0,904,1
15.0,26.6,81.0,241,0
369.2,24.7,74.5,706,0
173.2,29.3,70.9,1015,0
111.7,27.1,80.7,911,1
10.1,33.3,80.4,1181,1
77.2,25.4,95.1,941,1
0.0,28.8,55.9,1131,1
86.8,31.7,78.4,850,1
110.9,24.9,94.8,669,1
0.0,32.3,59.2,1227,1
280.3,22.0,64.6,546,0
5.9,32.8,65.6,1273,1
0.0,31.8,74.7,72,0
10.8,27.4,76.6,364,0
412.0,23.0,94.9,770,0
12.2,30.3,79.8,161,0
141.2,28.0,93.4,847,1
0.0,24.9,76.6,49,0
0.0,24.9,53.7,120,0
266.0,22.0,77.7,544,0
380.5,29.2,76.1,850,0
73.0,31.5,64.9,1311,1
19.1,23.9,80.3,342,0
13.0,31.7,79.1,1187,1
170.6,31.5,81.8,849,0
48.9,30.2,75.3,1394,1
0.0,32.7,59.3,1238,1
87.1,25.8,93.3,406,1
56.5,29.6,76.1,1228,1
0.0,27.1,82.6,264,0
0.0,28.8,64.6,227,0
86.4,33.9,61.6,1265,0
72.5,30.5,89.3,1030,1
0.0,29.9,67.6,136,0
82.4,31.0,75.6,974,1
64.0,31.0,78.3,1035,1
68.1,32.7,75.0,1075,1
43.5,34.3,67.8,1381,1
11.0,32.7,75.6,1415,1
10.3,28.9,65.7,78,0
389.1,25.0,68.2,757,0
0.0,32.9,61.4,1309,1
317.2,28.3,81.3,860,0
0.0,28.2,68.9,250,0
12.6,26.1,50.3,160,0
0.0,28.1,66.3,242,1
62.6,23.2,69.3,273,0
0.0,25.6,64.2,257,0
0.0,29.2,66.1,134,0
1.9,27.8,76.6,144,1
0.0,32.7,68.0,1193,1
11.4,34.2,52.4,1369,1
11.7,29.7,94.7,1070,1
0.0,29.1,67.6,1154,0
5.2,24.7,65.9,209,0
4.8,29.8,65.3,16,0
341.2,31.5,71.1,917,0
46.8,23.5,79.5,450,1
205.2,34.3,76.1,1009,1
104.8,22.0,79.5,462,1
0.0,22.0,79.4,377,1
105.8,24.6,87.1,474,1
2.4,30.9,84.0,1234,1
0.0,29.3,63.6,1392,1
361.4,25.2,80.1,673,0
299.8,26.6,72.3,958,0
125.2,26.3,89.1,695,1
21.2,31.9,75.1,1097,1
294.5,23.4,80.7,544,0
42.1,25.0,65.1,373,1
140.6,29.0,79.3,684,1
42.6,31.4,77.3,1183,1
6.6,25.0,77.4,296,0
110.9,30.4,84.0,938,1
174.4,22.7,80.6,491,0
11.9,25.5,85.2,399,1
0.0,33.5,79.3,1192,1
0.6,34.7,74.7,1312,1
409.7,26.3,78.4,807,0
137.6,22.0,98.0,634,0
9.5,24.0,87.4,413,1
328.3,24.5,85.5,540,0
216.9,22.8,74.8,482,0
0.0,27.2,60.6,222,0
101.0,32.5,85.5,949,1
117.4,23.0,84.2,546,1
63.6,29.8,73.1,1088,1
0.0,32.7,56.9,1415,1
205.7,27.5,82.9,982,1
240.9,24.0,78.7,503,0
418.4,25.0,73.1,729,0
0.0,26.7,65.1,49,0
0.0,28.7,72.8,114,0
205.3,24.7,87.8,767,0
0.0,31.8,62.7,1391,1
51.4,24.4,93.7,498,1
7.5,24.9,69.2,391,1
156.0,27.1,85.1,923,0
12.1,30.3,70.9,1101,1
0.0,25.0,75.6,362,1
8.5,23.4,69.0,339,0
107.1,30.8,87.8,1046,1
0.0,32.2,77.5,1098,0
348.4,26.0,85.6,608,0
129.8,24.1,81.7,718,1
253.2,23.4,80.8,590,0
176.6,26.4,90.7,768,0
374.5,23.7,90.5,672,0
0.9,29.2,72.0,1201,1
259.7,24.8,87.9,575,0
0.0,31.3,83.5,1168,1
26.9,31.9,82.2,1030,1
0.0,25.8,53.2,213,0
0.0,31.0,67.2,1383,1
7.4,22.4,86.0,243,0
43.4,27.2,77.8,291,0
177.4,24.1,84.7,660,0
0.0,27.7,72.3,144,0
84.6,23.8,75.2,445,1
0.0,31.2,72.4,1270,1
0.0,29.2,71.3,82,0
70.6,30.9,89.5,1021,1
201.6,24.4,67.2,498,1
450.1,23.5,75.8,748,0
0.0,26.1,71.8,399,1
239.3,23.9,87.9,594,0
74.1,24.7,88.0,531,1
0.0,31.6,68.7,1263,1
384.2,25.9,68.3,896,0
0.0,31.1,80.2,255,0
356.6,25.4,87.9,706,0
25.8,26.8,68.5,36,0
107.5,25.0,65.9,686,1
22.1,31.1,79.6,1264,1
0.0,24.8,71.0,314,0
30.8,28.2,84.7,1102,1
0.0,31.5,81.4,1128,1
108.3,27.3,77.0,902,1
18.0,34.4,78.3,1097,1
0.6,27.8,75.2,162,0
0.0,32.9,52.5,1345,1
97.5,25.9,90.0,545,1
54.7,31.7,67.1,1078,1
374.1,26.3,78.0,763,0
39.4,33.0,68.5,1073,1
77.3,26.8,84.6,177,0
2.5,33.0,67.9,1336,1
17.9,27.2,50.7,165,0
0.0,31.6,60.6,1357,0
170.3,22.8,79.1,701,1
24.9,29.3,73.2,1187,1
28.1,24.4,69.1,409,1
0.0,33.0,53.6,1406,1
134.0,23.7,88.7,439,1
181.8,27.4,79.3,485,0
165.8,27.8,83.2,830,0
3.2,25.7,83.1,274,0
0.0,35.0,85.2,1211,1
0.0,34.1,74.4,1127,1
0.0,29.3,61.1,1202,1
274.0,29.0,82.1,947,0
0.0,31.9,83.8,1383,1
417.9,26.6,77.7,716,0
44.0,33.2,61.9,1251,0
23.2,26.6,69.8,224,0
59.0,23.5,76.9,423,1
0.0,24.3,77.3,363,1
143.9,26.5,85.4,878,1
15.4,22.4,71.3,320,0
8.3,27.0,65.9,283,0
404.1,28.1,81.6,781,0
3.6,35.5,61.3,1215,1
145.1,24.8,83.1,726,1
121.0,24.9,81.1,558,1
34.3,30.3,75.0,1062,0
44.4,26.7,71.5,212,0
90.7,22.9,75.9,428,1
86.9,30.9,66.6,1416,0
395.6,27.3,83.5,657,0
166.0,29.1,80.7,976,0
141.1,31.6,69.2,1046,1
4.8,30.8,62.3,1232,0
155.5,22.0,92.6,648,0
330.1,28.7,84.7,911,0
131.3,29.0,76.4,716,1
146.1,24.4,70.7,764,1
135.7,27.1,89.2,955,1
0.0,29.7,71.6,1330,1
0.0,35.6,66.4,1212,1
29.2,32.2,65.7,30,1
293.9,30.3,83.6,912,0
137.9,30.7,76.5,877,1
6.0,27.0,72.4,325,1
453.5,25.0,83.9,690,1
71.8,23.2,69.9,441,1
0.0,26.6,76.6,365,1
5.6,29.3,67.7,79,0
421.9,23.3,76.0,680,0
35.4,33.0,76.9,1209,1
341.3,26.3,80.1,798,0
267.8,31.3,76.7,934,1
104.5,22.6,89.6,625,1
20.2,33.0,78.0,1146,1
172.8,24.3,73.3,516,0
329.5,24.5,85.6,547,1
118.9,30.6,83.4,964,1
379.0,24.8,81.5,703,1
0.0,26.2,77.1,335,0
0.0,32.0,59.8,1130,0
152.1,24.8,78.7,627,0
105.6,26.4,86.9,529,1
0.0,29.3,66.2,1202,1
0.0,26.3,63.9,338,0
21.8,31.3,45.0,1387,1
52.5,30.0,90.3,914,1
0.0,33.1,66.9,1192,1
312.8,30.4,69.7,926,0
0.0,24.4,75.3,348,0
10.7,24.7,82.8,290,1
4.9,32.9,70.6,1235,1
0.0,29.9,52.1,195,0
9.3,28.6,59.1,85,0
0.0,23.1,80.3,344,0
201.4,25.6,81.7,523,0
68.4,28.3,69.4,963,1
139.5,27.6,98.0,791,0
0.0,22.5,70.4,376,1
0.0,31.3,66.0,1317,1
25.6,31.4,72.4,1120,1
0.0,29.4,72.0,43,0
0.0,32.3,70.6,1165,1
126.3,28.6,68.7,870,1
87.7,29.8,62.7,1034,1
0.0,26.9,61.6,171,1
62.8,33.4,79.2,1053,0
0.0,28.6,61.2,88,0
271.5,24.7,86.9,548,0
365.7,22.0,95.2,613,0
14.1,34.4,55.3,1415,1
0.0,28.9,68.0,123,0
29.0,22.0,71.0,418,1
130.8,22.1,71.4,457,1
25.2,30.0,70.7,1135,1
112.6,34.2,83.2,1056,1
154.8,31.0,85.7,779,0
127.8,27.1,80.8,743,1
0.0,33.0,80.6,1396,0
0.0,34.0,72.1,1092,1
1.9,29.3,69.1,1339,1
146.7,25.0,83.9,676,0
196.7,29.8,67.7,1010,0
44.9,34.6,65.5,1286,1
435.2,29.4,80.0,714,1
366.8,30.4,81.5,752,0
163.2,26.2,98.0,680,0
1.6,32.2,70.0,1096,1
174.8,26.1,85.4,801,0
52.0,24.7,81.6,384,1
465.6,28.1,78.9,722,0
31.2,27.1,64.4,326,0
2.9,31.9,67.6,1406,1
0.0,29.8,75.2,1125,1
74.6,35.3,79.0,1091,1
0.0,27.9,54.7,194,0
24.7,31.9,88.0,1117,1
192.1,25.8,80.5,499,0
242.7,27.8,90.3,921,0
56.6,25.5,87.3,181,0
0.0,24.4,71.3,303,0
39.1,22.1,70.6,464,1
22.5,31.1,62.3,1392,1
273.7,25.0,80.7,954,0
16.0,25.0,71.4,271,0
4.8,28.1,80.3,1258,1
25.8,31.3,68.0,1281,1
104.3,23.7,92.3,564,1
27.7,33.8,75.7,1346,1
187.9,26.6,86.2,774,0
432.8,25.4,72.2,796,0
37.9,23.8,82.1,365,1
0.0,34.7,78.0,1182,1
21.0,23.0,70.6,350,0
12.5,28.8,66.7,375,1
16.1,26.8,69.5,247,0
0.0,29.4,74.0,1232,1
126.1,28.8,67.9,1029,0
24.1,33.1,56.8,1353,1
209.2,26.6,98.0,678,0
36.0,26.0,63.3,313,0
9.8,30.2,59.3,2,0
0.0,26.8,80.8,234,0
0.0,29.9,67.2,1135,1
209.1,25.9,76.4,700,0
314.4,31.2,91.2,862,0
0.0,27.9,51.5,159,1
28.4,32.0,62.2,1330,0
5.5,33.9,77.7,1186,1
111.5,23.1,89.7,425,0
352.0,25.4,87.7,633,0
81.4,30.6,85.8,900,1
211.1,22.5,81.2,514,1
0.0,25.4,76.8,144,0
0.0,25.5,80.4,268,0
42.8,33.6,75.9,1162,1
178.3,24.0,86.1,797,0
277.4,28.5,75.9,853,0
13.8,24.8,66.1,316,0
33.8,26.5,52.6,181,0
66.1,24.7,76.0,450,1
0.0,28.1,66.0,1098,0
39.3,28.4,63.6,271,0
146.4,24.2,94.5,773,1
223.5,29.8,89.0,927,0
37.3,31.4,59.9,40,0
394.8,28.9,81.8,727,0
12.8,31.8,85.7,1301,1
344.9,22.0,76.9,640,0
36.2,28.8,75.6,1258,1
8.4,26.7,90.0,478,1
61.3,23.0,79.4,459,1
44.3,30.1,68.6,1418,1
345.9,24.7,71.1,801,0
137.8,25.2,81.7,743,1
58.9,31.5,67.8,157,0
33.2,27.0,79.5,181,0
0.0,30.2,68.0,1180,1
102.1,30.1,84.8,880,1
354.9,23.0,93.6,858,0
13.0,32.0,78.6,1240,1
398.2,25.3,88.3,721,0
270.0,23.4,75.2,507,0
302.2,22.0,86.4,571,0
361.2,24.9,85.9,678,0
418.1,26.2,75.0,795,0
3.1,28.1,63.3,29,0
366.1,26.2,89.1,801,0
181.6,23.1,96.8,793,0
85.7,28.5,71.5,471,1
119.6,22.2,88.9,955,1
357.1,26.7,79.9,780,0
4.8,29.7,64.5,44,0
84.5,27.9,78.9,953,1
48.2,30.4,93.1,1021,1
22.6,25.8,80.2,381,1
79.3,25.5,90.1,885,1
27.3,27.3,59.7,1412,1
188.8,28.9,84.2,974,0
0.0,26.0,65.5,1129,1
0.0,29.7,46.1,1360,1
127.8,24.9,81.4,741,1
132.9,24.2,90.9,519,1
28.1,33.4,62.1,1418,1
44.3,31.4,70.7,1420,1
112.8,28.7,98.0,880,1
62.9,26.5,65.6,130,0
4.8,29.6,79.5,1383,1
0.0,28.8,48.1,6,0
80.8,28.8,77.4,920,1
10.0,23.2,81.5,426,1
0.0,32.1,65.3,1323,1
133.2,27.2,89.5,731,1
68.5,26.7,69.7,477,1
278.0,30.6,96.5,986,0
0.0,32.5,80.3,1318,1
0.0,33.8,71.8,1336,1
330.6,28.4,76.6,799,0
0.0,31.3,70.1,1230,1
0.0,29.9,78.5,1225,1
24.4,23.6,70.4,390,1
404.4,26.3,95.9,874,0
250.4,29.3,85.4,908,0
0.0,32.4,73.8,1084,1
0.0,24.4,80.2,351,0
29.4,30.7,59.9,1367,1
7.4,24.7,62.6,7,1
449.8,24.0,80.3,680,0
18.9,37.1,64.7,1035,1
140.1,31.3,65.4,950,1
136.7,27.8,77.5,675,1
0.0,32.8,66.6,1157,1
442.8,27.9,90.3,766,1
97.6,23.4,74.7,475,1
12.7,30.2,73.0,1287,1
0.0,33.0,52.0,17,0
